Amount,AmountIncludingVAT,Description,DocumentNo,BilltoCustomerNo,Quantity,PostingDate,LocationCode,GSTAssessableValueLCY,InvDiscountAmount,ItemCategoryCode,no,billToName,billToCity,state
1204875.0,1204875.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR,SINV25-00720,C000204,175.0,2025-05-24,FG,0,0,FG-SOLAR PANEL WB,SINV25-00720,SIYARAM IRRIGATION PRIVATE LIMITED,HISAR,HR
0.0,0.0,Shipment No. DS25-00695:,SINV25-00721,,0.0,2025-05-24,,0,0,,SINV25-00721,GANESH PIPE STORE,MANDI DABWALI,HR
1304325.0,1304325.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00721,C000058,186.0,2025-05-24,FG,0,0,FG-SOLAR PANEL TB,SINV25-00721,GANESH PIPE STORE,MANDI DABWALI,HR
0.0,0.0,Shipment No. DS25-00696:,SINV25-00722,,0.0,2025-05-24,,0,0,,SINV25-00722,SANJEEV AGGARWAL & SONS,FEROZEPUR CITY,PB
993300.0,993300.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00722,C000197,140.0,2025-05-24,FG,0,0,FG-SOLAR PANEL TB,SINV25-00722,SANJEEV AGGARWAL & SONS,FEROZEPUR CITY,PB
0.0,0.0,Shipment No. DS25-00690:,SINV25-00723,,0.0,2025-05-24,,0,0,,SINV25-00723,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
2679040.0,2679040.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-00723,C000106,224.0,2025-05-24,FG,0,0,FG-SOLAR PANEL WB,SINV25-00723,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00691:,SINV25-00724,,0.0,2025-05-24,,0,0,,SINV25-00724,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
2679040.0,2679040.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-00724,C000106,224.0,2025-05-24,FG,0,0,FG-SOLAR PANEL WB,SINV25-00724,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00692:,SINV25-00725,,0.0,2025-05-24,,0,0,,SINV25-00725,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
2344160.0,2344160.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-00725,C000106,196.0,2025-05-24,FG,0,0,FG-SOLAR PANEL WB,SINV25-00725,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00697:,SINV25-00726,,0.0,2025-05-24,,0,0,,SINV25-00726,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
91260.0,91260.0,SOLAR PANEL 540 WP MONO HALF CUT NON DCR,SINV25-00726,C000106,13.0,2025-05-24,FG,0,0,FG-SOLAR PANEL WB,SINV25-00726,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00698:,SINV25-00727,,0.0,2025-05-25,,0,0,,SINV25-00727,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
2679040.0,2679040.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-00727,C000106,224.0,2025-05-25,FG,0,0,FG-SOLAR PANEL WB,SINV25-00727,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00699:,SINV25-00728,,0.0,2025-05-25,,0,0,,SINV25-00728,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
2679040.0,2679040.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-00728,C000106,224.0,2025-05-25,FG,0,0,FG-SOLAR PANEL WB,SINV25-00728,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00700:,SINV25-00729,,0.0,2025-05-25,,0,0,,SINV25-00729,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
2679040.0,2679040.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-00729,C000106,224.0,2025-05-25,FG,0,0,FG-SOLAR PANEL WB,SINV25-00729,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00701:,SINV25-00730,,0.0,2025-05-25,,0,0,,SINV25-00730,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
2679040.0,2679040.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-00730,C000106,224.0,2025-05-25,FG,0,0,FG-SOLAR PANEL WB,SINV25-00730,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00702:,SINV25-00731,,0.0,2025-05-25,,0,0,,SINV25-00731,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
2679040.0,2679040.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-00731,C000106,224.0,2025-05-25,FG,0,0,FG-SOLAR PANEL WB,SINV25-00731,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00703:,SINV25-00732,,0.0,2025-05-25,,0,0,,SINV25-00732,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
669760.0,669760.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-00732,C000106,56.0,2025-05-25,FG,0,0,FG-SOLAR PANEL WB,SINV25-00732,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
11454.0,11454.0,WASTE PAPER ,SINV25-00733,C000231,1380.0,2025-05-26,SCRAP,0,0,SCRAP,SINV25-00733,RAJDEEP ECO CARE,LADWA,HR
20202.0,20202.0,CARD BOARD ,SINV25-00733,C000231,1365.0,2025-05-26,SCRAP,0,0,SCRAP,SINV25-00733,RAJDEEP ECO CARE,LADWA,HR
660.0,660.0,WHITE ( FOAM ) SCRAP ,SINV25-00734,C000148,220.0,2025-05-26,SCRAP,0,0,SCRAP,SINV25-00734,TANYA ENTERPRISES,DELHI,DL
13440.0,13440.0,IRON DRUM ,SINV25-00735,C000362,28.0,2025-05-26,SCRAP,0,0,SCRAP,SINV25-00735,BHAGWAN PARSHURAM TRADING COMPANY,GHARAUNDA,HR
6300.0,6300.0,PLASTIC DRUM ,SINV25-00735,C000362,14.0,2025-05-26,SCRAP,0,0,SCRAP,SINV25-00735,BHAGWAN PARSHURAM TRADING COMPANY,GHARAUNDA,HR
0.0,0.0,Shipment No. DS25-00704:,SINV25-00736,,0.0,2025-05-26,,0,0,,SINV25-00736,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
4173120.0,4173120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-00736,C000106,336.0,2025-05-26,FG,0,0,FG-SOLAR PANEL WB,SINV25-00736,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00705:,SINV25-00737,,0.0,2025-05-26,,0,0,,SINV25-00737,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
4769280.0,4769280.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-00737,C000106,384.0,2025-05-26,FG,0,0,FG-SOLAR PANEL WB,SINV25-00737,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
2920.0,2920.0,PLASTIC SCRAP ,SINV25-00738,C000148,365.0,2025-05-26,SCRAP,0,0,SCRAP,SINV25-00738,TANYA ENTERPRISES,DELHI,DL
2750.0,2750.0,MIX POLYTHENE ,SINV25-00738,C000148,125.0,2025-05-26,SCRAP,0,0,SCRAP,SINV25-00738,TANYA ENTERPRISES,DELHI,DL
0.0,0.0,Shipment No. DS25-00708:,SINV25-00739,,0.0,2025-05-26,FG,0,0,,SINV25-00739,B.S.A. TRADERS,SIRSA,HR
981750.0,981750.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00739,C000221,140.0,2025-05-26,FG,0,0,FG-SOLAR PANEL TB,SINV25-00739,B.S.A. TRADERS,SIRSA,HR
754600.0,754600.0,SOLAR PANEL 550 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00739,C000221,56.0,2025-05-26,FG,0,0,FG-SOLAR PANEL TB,SINV25-00739,B.S.A. TRADERS,SIRSA,HR
0.0,0.0,Shipment No. DS25-00707:,SINV25-00740,,0.0,2025-05-26,FG,0,0,,SINV25-00740,ANURAG TRADERS,SHARANPUR,UP
785400.0,785400.0,SOLAR PANEL 550 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00740,C000177,56.0,2025-05-26,FG,0,0,FG-SOLAR PANEL TB,SINV25-00740,ANURAG TRADERS,SHARANPUR,UP
400400.0,400400.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00740,C000177,56.0,2025-05-26,FG,0,0,FG-SOLAR PANEL TB,SINV25-00740,ANURAG TRADERS,SHARANPUR,UP
0.0,0.0,Shipment No. DS25-00709:,SINV25-00741,,0.0,2025-05-26,,0,0,,SINV25-00741,DIVVY SOLAR POWER AND SOLUTIONS PRIVATE LIMITED,HISAR,HR
1401400.0,1401400.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00741,C000044,196.0,2025-05-26,FG,0,0,FG-SOLAR PANEL TB,SINV25-00741,DIVVY SOLAR POWER AND SOLUTIONS PRIVATE LIMITED,HISAR,HR
739200.0,739200.0,SOLAR PANEL 550 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00741,C000044,56.0,2025-05-26,FG,0,0,FG-SOLAR PANEL TB,SINV25-00741,DIVVY SOLAR POWER AND SOLUTIONS PRIVATE LIMITED,HISAR,HR
0.0,0.0,Shipment No. DS25-00710:,SINV25-00742,,0.0,2025-05-26,,0,0,,SINV25-00742,SINGHAL SOLAR TRADERS,KHURJA,UP
600600.0,600600.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00742,C000137,84.0,2025-05-26,FG,0,0,FG-SOLAR PANEL TB,SINV25-00742,SINGHAL SOLAR TRADERS,KHURJA,UP
0.0,0.0,Shipment No. DS25-00711:,SINV25-00743,,0.0,2025-05-26,,0,0,,SINV25-00743,SHRI AMARNATH TRADERS,PALWAL,HR
400400.0,400400.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00743,C000347,56.0,2025-05-26,FG,0,0,FG-SOLAR PANEL TB,SINV25-00743,SHRI AMARNATH TRADERS,PALWAL,HR
19520.0,19520.0,WOODEN PALLET SCRAP,SINV25-00744,C000356,1600.0,2025-05-26,SCRAP,0,0,SCRAP,SINV25-00744,MOR TRADING & CONSTRUCTION CO.,RADAUR,HR
17825.0,17825.0,WOODEN SCRAP ,SINV25-00744,C000356,3565.0,2025-05-26,SCRAP,0,0,SCRAP,SINV25-00744,MOR TRADING & CONSTRUCTION CO.,RADAUR,HR
0.0,0.0,Shipment No. DS25-00706:,SINV25-00745,,0.0,2025-05-26,,0,0,,SINV25-00745,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
2344160.0,2344160.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-00745,C000106,196.0,2025-05-26,FG,0,0,FG-SOLAR PANEL WB,SINV25-00745,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00712:,SINV25-00746,,0.0,2025-05-27,,0,0,,SINV25-00746,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
571320.0,571320.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-00746,C000106,46.0,2025-05-27,FG,0,0,FG-SOLAR PANEL WB,SINV25-00746,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00713:,SINV25-00747,,0.0,2025-05-27,,0,0,,SINV25-00747,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
1391040.0,1391040.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-00747,C000106,112.0,2025-05-27,FG,0,0,FG-SOLAR PANEL WB,SINV25-00747,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00715:,SINV25-00748,,0.0,2025-05-27,FG,0,0,,SINV25-00748,KATAL ELECTRONICS,MUKERIAN,PB
1374450.0,1374450.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00748,C000080,196.0,2025-05-27,FG,0,0,FG-SOLAR PANEL TB,SINV25-00748,KATAL ELECTRONICS,MUKERIAN,PB
0.0,0.0,Shipment No. DS25-00716:,SINV25-00749,,0.0,2025-05-27,FG,0,0,,SINV25-00749,D S ENTERPRISES,AMRITSAR,PB
1374450.0,1374450.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00749,C000038,196.0,2025-05-27,FG,0,0,FG-SOLAR PANEL TB,SINV25-00749,D S ENTERPRISES,AMRITSAR,PB
0.0,0.0,Shipment No. DS25-00718:,SINV25-00750,,0.0,2025-05-27,,0,0,,SINV25-00750,UNIK AND HPR SOLAR,SHRI GANGANAGAR,RJ
981750.0,981750.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00750,C000150,140.0,2025-05-27,FG,0,0,FG-SOLAR PANEL TB,SINV25-00750,UNIK AND HPR SOLAR,SHRI GANGANAGAR,RJ
742500.0,742500.0,SOLAR PANEL 550 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00750,C000150,54.0,2025-05-27,FG,0,0,FG-SOLAR PANEL TB,SINV25-00750,UNIK AND HPR SOLAR,SHRI GANGANAGAR,RJ
20252.0,20252.0,WOODEN PALLET SCRAP,SINV25-00751,C000356,1660.0,2025-05-27,SCRAP,0,0,SCRAP,SINV25-00751,MOR TRADING & CONSTRUCTION CO.,RADAUR,HR
14800.0,14800.0,WOODEN SCRAP ,SINV25-00751,C000356,2960.0,2025-05-27,SCRAP,0,0,SCRAP,SINV25-00751,MOR TRADING & CONSTRUCTION CO.,RADAUR,HR
0.0,0.0,Shipment No. DS25-00714:,SINV25-00752,,0.0,2025-05-27,FG,0,0,,SINV25-00752,AGGARWAL MACHINARY STORE,SARDULGARH,PB
1570800.0,1570800.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00752,C000005,224.0,2025-05-27,FG,0,0,FG-SOLAR PANEL TB,SINV25-00752,AGGARWAL MACHINARY STORE,SARDULGARH,PB
0.0,0.0,Shipment No. DS25-00717:,SINV25-00753,,0.0,2025-05-27,FG,0,0,,SINV25-00753,DOON INFRAPOWER PROJECTS PRIVATE LIMITED,JAIPUR,RJ
1347500.0,1347500.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00753,C000046,196.0,2025-05-27,FG,0,0,FG-SOLAR PANEL TB,SINV25-00753,DOON INFRAPOWER PROJECTS PRIVATE LIMITED,JAIPUR,RJ
723800.0,723800.0,SOLAR PANEL 550 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00753,C000046,56.0,2025-05-27,FG,0,0,FG-SOLAR PANEL TB,SINV25-00753,DOON INFRAPOWER PROJECTS PRIVATE LIMITED,JAIPUR,RJ
0.0,0.0,Shipment No. DS25-00719:,SINV25-00754,,0.0,2025-05-27,FG,0,0,,SINV25-00754,GANESH PIPE STORE,MANDI DABWALI,HR
1570800.0,1570800.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00754,C000058,224.0,2025-05-27,FG,0,0,FG-SOLAR PANEL TB,SINV25-00754,GANESH PIPE STORE,MANDI DABWALI,HR
0.0,0.0,Shipment No. DS25-00720:,SINV25-00755,,0.0,2025-05-27,FG,0,0,,SINV25-00755,SIYARAM IRRIGATION PRIVATE LIMITED,HISAR,HR
1377000.0,1377000.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR,SINV25-00755,C000204,200.0,2025-05-27,FG,0,0,FG-SOLAR PANEL WB,SINV25-00755,SIYARAM IRRIGATION PRIVATE LIMITED,HISAR,HR
0.0,0.0,Shipment No. DS25-00721:,SINV25-00756,,0.0,2025-05-27,FG,0,0,,SINV25-00756,SIYARAM IRRIGATION PRIVATE LIMITED,HISAR,HR
660960.0,660960.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR,SINV25-00756,C000204,96.0,2025-05-27,FG,0,0,FG-SOLAR PANEL WB,SINV25-00756,SIYARAM IRRIGATION PRIVATE LIMITED,HISAR,HR
440640.0,440640.0,SOLAR PANEL 540 WP MONO HALF CUT NON DCR,SINV25-00756,C000204,64.0,2025-05-27,FG,0,0,FG-SOLAR PANEL WB,SINV25-00756,SIYARAM IRRIGATION PRIVATE LIMITED,HISAR,HR
7995.0,7995.0,PLASTIC STRAP ,SINV25-00757,C000148,615.0,2025-05-28,SCRAP,0,0,SCRAP,SINV25-00757,TANYA ENTERPRISES,DELHI,DL
712805.25,712805.25,ALUMINIUM SCRAP,SINV25-00758,C000252,3495.0,2025-05-28,SCRAP,0,0,SCRAP,SINV25-00758,THE MOHINDRA EXTRUSION,JIND,HR
0.0,0.0,Shipment No. DS25-00728:,SINV25-00759,,0.0,2025-05-28,,0,0,,SINV25-00759,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
1674400.0,1674400.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-00759,C000106,140.0,2025-05-28,FG,0,0,FG-SOLAR PANEL WB,SINV25-00759,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00724:,SINV25-00760,,0.0,2025-05-28,,0,0,,SINV25-00760,GANESH PIPE STORE,MANDI DABWALI,HR
1374450.0,1374450.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00760,C000058,196.0,2025-05-28,FG,0,0,FG-SOLAR PANEL TB,SINV25-00760,GANESH PIPE STORE,MANDI DABWALI,HR
0.0,0.0,Shipment No. DS25-00723:,SINV25-00761,,0.0,2025-05-28,FG,0,0,,SINV25-00761,SIDHU COMPUTER CARE,MALOUT,PB
2356200.0,2356200.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00761,C000136,336.0,2025-05-28,FG,0,0,FG-SOLAR PANEL TB,SINV25-00761,SIDHU COMPUTER CARE,MALOUT,PB
0.0,0.0,Shipment No. DS25-00729:,SINV25-00762,,0.0,2025-05-28,FG,0,0,,SINV25-00762,GLOBAL ENTERPRISES,BHATINDA,PB
1963500.0,1963500.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00762,C000062,280.0,2025-05-28,FG,0,0,FG-SOLAR PANEL TB,SINV25-00762,GLOBAL ENTERPRISES,BHATINDA,PB
0.0,0.0,Shipment No. DS25-00725:,SINV25-00763,,0.0,2025-05-28,,0,0,,SINV25-00763,PANKAJ TEA COMPANY,ABOHAR,PB
1374450.0,1374450.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00763,C000107,196.0,2025-05-28,FG,0,0,FG-SOLAR PANEL TB,SINV25-00763,PANKAJ TEA COMPANY,ABOHAR,PB
0.0,0.0,Shipment No. DS25-00727:,SINV25-00764,,0.0,2025-05-28,,0,0,,SINV25-00764,SIDHU COMPUTER CARE,MALOUT,PB
981750.0,981750.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00764,C000136,140.0,2025-05-28,FG,0,0,FG-SOLAR PANEL TB,SINV25-00764,SIDHU COMPUTER CARE,MALOUT,PB
0.0,0.0,Shipment No. DS25-00730:,SINV25-00765,,0.0,2025-05-28,FG,0,0,,SINV25-00765,SHREE DEV SOLER LIGHT,CHURU,RJ
48300.0,48300.0,SOLAR ON GRID TIE INVERTER 3.0 KW SINGLE MPPT 1 STR-1PH,SINV25-00765,C000131,3.0,2025-05-28,FG,0,0,ON GRID INVERTER,SINV25-00765,SHREE DEV SOLER LIGHT,CHURU,RJ
93400.0,93400.0,SOLAR ON GRID TIE INVERTER 10.0 KW SINGLE MPPT 1 STR-3PH,SINV25-00765,C000131,2.0,2025-05-28,FG,0,0,ON GRID INVERTER,SINV25-00765,SHREE DEV SOLER LIGHT,CHURU,RJ
0.0,0.0,Shipment No. DS25-00731:,SINV25-00765,,0.0,2025-05-28,FG,0,0,,SINV25-00765,SHREE DEV SOLER LIGHT,CHURU,RJ
76800.0,76800.0,SOLAR ON GRID TIE INVERTER 5.0 KW SINGLE MPPT 1 STR-1PH,SINV25-00765,C000131,3.0,2025-05-28,FG,0,0,ON GRID INVERTER,SINV25-00765,SHREE DEV SOLER LIGHT,CHURU,RJ
85600.0,85600.0,SOLAR ON GRID TIE INVERTER 5.0 KW SINGLE MPPT 1 STR-3PH,SINV25-00765,C000131,2.0,2025-05-28,FG,0,0,ON GRID INVERTER,SINV25-00765,SHREE DEV SOLER LIGHT,CHURU,RJ
0.0,0.0,Shipment No. DS25-00735:,SINV25-00766,,0.0,2025-05-28,,0,0,,SINV25-00766,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
7150.0,7150.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR,SINV25-00766,C000106,1.0,2025-05-28,FG,0,0,FG-SOLAR PANEL WB,SINV25-00766,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00734:,SINV25-00767,,0.0,2025-05-28,FG,0,0,,SINV25-00767,D K TRADING COMPANY,LUDHIANA,PB
785400.0,785400.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00767,C000370,112.0,2025-05-28,FG,0,0,FG-SOLAR PANEL TB,SINV25-00767,D K TRADING COMPANY,LUDHIANA,PB
0.0,0.0,Shipment No. DS25-00726:,SINV25-00768,,0.0,2025-05-28,FG,0,0,,SINV25-00768,ECOSOLAR POWER MARKETING PRIVATE LIMITED,SARDULGARH,PB
1564640.0,1564640.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00768,C000181,224.0,2025-05-28,FG,0,0,FG-SOLAR PANEL TB,SINV25-00768,ECOSOLAR POWER MARKETING PRIVATE LIMITED,SARDULGARH,PB
0.0,0.0,Shipment No. DS25-00722:,SINV25-00769,,0.0,2025-05-28,FG,0,0,,SINV25-00769,RENEWABLE ENERGY SERVICES,PANIPAT,HR
400400.0,400400.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00769,C000195,56.0,2025-05-28,FG,0,0,FG-SOLAR PANEL TB,SINV25-00769,RENEWABLE ENERGY SERVICES,PANIPAT,HR
0.0,0.0,Shipment No. DS25-00733:,SINV25-00770,,0.0,2025-05-28,FG,0,0,,SINV25-00770,AGGARWAL MACHINARY STORE,SARDULGARH,PB
1570800.0,1570800.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00770,C000005,224.0,2025-05-28,FG,0,0,FG-SOLAR PANEL TB,SINV25-00770,AGGARWAL MACHINARY STORE,SARDULGARH,PB
0.0,0.0,Shipment No. DS25-00732:,SINV25-00771,,0.0,2025-05-28,FG,0,0,,SINV25-00771,ECOSOLAR POWER MARKETING PRIVATE LIMITED,SARDULGARH,PB
1369060.0,1369060.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-00771,C000181,196.0,2025-05-28,FG,0,0,FG-SOLAR PANEL TB,SINV25-00771,ECOSOLAR POWER MARKETING PRIVATE LIMITED,SARDULGARH,PB
11895.0,11895.0,WOODEN PALLET SCRAP,SINV25-00772,C000356,975.0,2025-05-29,SCRAP,0,0,SCRAP,SINV25-00772,MOR TRADING & CONSTRUCTION CO.,RADAUR,HR
18000.0,18000.0,WOODEN SCRAP ,SINV25-00772,C000356,3600.0,2025-05-29,SCRAP,0,0,SCRAP,SINV25-00772,MOR TRADING & CONSTRUCTION CO.,RADAUR,HR
0.0,0.0,Shipment No. DS25-00736:,SINV25-00773,,0.0,2025-05-29,,0,0,,SINV25-00773,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
2679040.0,2679040.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-00773,C000106,224.0,2025-05-29,FG,0,0,FG-SOLAR PANEL WB,SINV25-00773,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00737:,SINV25-00774,,0.0,2025-05-29,,0,0,,SINV25-00774,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
2679040.0,2679040.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-00774,C000106,224.0,2025-05-29,FG,0,0,FG-SOLAR PANEL WB,SINV25-00774,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
960.0,960.0,PLASTIC SCRAP ,SINV25-00775,C000148,120.0,2025-05-29,SCRAP,0,0,SCRAP,SINV25-00775,TANYA ENTERPRISES,DELHI,DL
2864.5,2864.5,BROKEN GLASS SCRAP ,SINV25-00775,C000148,1685.0,2025-05-29,SCRAP,0,0,SCRAP,SINV25-00775,TANYA ENTERPRISES,DELHI,DL
0.0,0.0,Shipment No. DS25-00738:,SINV25-00776,,0.0,2025-05-29,,0,0,,SINV25-00776,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
2679040.0,2679040.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-00776,C000106,224.0,2025-05-29,FG,0,0,FG-SOLAR PANEL WB,SINV25-00776,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00739:,SINV25-00777,,0.0,2025-05-29,,0,0,,SINV25-00777,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
2679040.0,2679040.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-00777,C000106,224.0,2025-05-29,FG,0,0,FG-SOLAR PANEL WB,SINV25-00777,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00740:,SINV25-00778,,0.0,2025-05-29,,0,0,,SINV25-00778,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
2679040.0,2679040.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-00778,C000106,224.0,2025-05-29,FG,0,0,FG-SOLAR PANEL WB,SINV25-00778,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
0.0,0.0,Shipment No. DS25-00746:,SINV25-00779,,0.0,2025-05-29,,0,0,,SINV25-00779,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
2782080.0,2782080.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-00779,C000106,224.0,2025-05-29,FG,0,0,FG-SOLAR PANEL WB,SINV25-00779,OSWAL PUMPS LIMITED (SOLAR PV),KUTAIL,HR
